PaperID,Title,Arxiv_link,Pub_Year,Category,isReview,isConference,isJournalArticle,ReferenceCount,CitationCount,journalName,Leaf,url,DOI,publisher,old_data,authorCount
012368da620e0011584b5a4b500851684d4695f9,Image-Hashing-Based Anomaly Detection for Privacy-Preserving Online Proctoring,http://arxiv.org/abs/2107.09373v1,2021,cs.CV,0,0,1,29,0,ArXiv,0,https://www.semanticscholar.org/paper/012368da620e0011584b5a4b500851684d4695f9,NA,,0,3
01236e6a75a3795d6aa025f5c62bc07f160470c1,"Structural, mechanical, and thermodynamic properties of a coarse-grained DNA model.",,2010,cs.CV,0,0,1,141,340,The Journal of chemical physics,1,https://www.semanticscholar.org/paper/01236e6a75a3795d6aa025f5c62bc07f160470c1,10.1063/1.3552946,AIP Publishing,0,3
01236fe6129ab24684a07fb33e4255d905208d29,A Novel Word Spotting Algorithm Using Bidirectional Long Short-Term Memory Neural Networks,,2010,cs.CV,0,0,1,17,42,"",1,https://www.semanticscholar.org/paper/01236fe6129ab24684a07fb33e4255d905208d29,10.1007/978-3-642-12159-3_17,Springer Science and Business Media LLC,0,3
0123b06af5694d2389e530d8b7d0d66a6f5684a0,Deep Position-Aware Hashing for Semantic Continuous Image Retrieval,,2020,cs.CV,0,1,1,52,7,2020 IEEE Winter Conference on Applications of Computer Vision (WACV),1,https://www.semanticscholar.org/paper/0123b06af5694d2389e530d8b7d0d66a6f5684a0,10.1109/WACV45572.2020.9093468,Institute of Electrical and Electronics Engineers (IEEE),0,5
0123d5b91e56d4c6e92eeb25b461afe8941f48b7,ClothingOut: a category-supervised GAN model for clothing segmentation and retrieval,,2018,cs.CV,0,0,1,25,57,Neural Computing and Applications,1,https://www.semanticscholar.org/paper/0123d5b91e56d4c6e92eeb25b461afe8941f48b7,10.1007/s00521-018-3691-y,Springer Science and Business Media LLC,0,6
0123f7606e0128af5eb57125f2fcfb14a967259f,Algorithms for semantic segmentation of multispectral remote sensing imagery using deep learning,,2017,cs.CV,0,0,0,60,256,ISPRS Journal of Photogrammetry and Remote Sensing,0,https://www.semanticscholar.org/paper/0123f7606e0128af5eb57125f2fcfb14a967259f,10.1016/j.isprsjprs.2018.04.014,Elsevier BV,0,3
0123f77fb6c8190a9f3baec896592ba9e1cdbc85,A L 1 -norm Pca and a Heuristic Approach,,1996,cs.CV,0,0,0,19,36,"",1,https://www.semanticscholar.org/paper/0123f77fb6c8190a9f3baec896592ba9e1cdbc85,N,,1,1
0124235f4d41c320bac26486ca929da69dc5de67,Efficient Sampling Set Selection for Bandlimited Graph Signals Using Graph Spectral Proxies,,2015,cs.CV,0,0,1,46,266,IEEE Transactions on Signal Processing,1,https://www.semanticscholar.org/paper/0124235f4d41c320bac26486ca929da69dc5de67,10.1109/TSP.2016.2546233,Institute of Electrical and Electronics Engineers (IEEE),0,3
01242aaa4a606cee520a0f74e05b4e94d3a4b5a3,Robust recognition of 1-D barcodes using camera phones,,2008,cs.CV,0,1,1,7,66,2008 19th International Conference on Pattern Recognition,1,https://www.semanticscholar.org/paper/01242aaa4a606cee520a0f74e05b4e94d3a4b5a3,10.1109/ICPR.2008.4761085,Institute of Electrical and Electronics Engineers (IEEE),0,3
01243601471439619f3a2d07e246c8f6a24290fa,Real-time grasping strategies using event camera,,2021,cs.CV,0,0,1,43,4,Journal of Intelligent Manufacturing,1,https://www.semanticscholar.org/paper/01243601471439619f3a2d07e246c8f6a24290fa,10.1007/s10845-021-01887-9,Springer Science and Business Media LLC,0,8
012439964e298c0d62fcb09cecad9c9dc3882208,A meta‐analysis of nevus‐associated melanoma: Prevalence and practical implications,,2017,cs.CV,1,0,1,56,111,Journal of the American Academy of Dermatology,1,https://www.semanticscholar.org/paper/012439964e298c0d62fcb09cecad9c9dc3882208,10.1016/j.jaad.2017.06.149,Elsevier BV,0,6
012489cf1ca0041eabf6727b25d417e106b2163e,Disparity-compensated compressed-sensing reconstruction for multiview images,,2010,cs.CV,0,1,1,15,37,2010 IEEE International Conference on Multimedia and Expo,1,https://www.semanticscholar.org/paper/012489cf1ca0041eabf6727b25d417e106b2163e,10.1109/ICME.2010.5583411,Institute of Electrical and Electronics Engineers (IEEE),1,4
0124c3ebb067c3e751afca802d8c05619fda3021,Generalizing Spatial Transformers to Projective Geometry with Applications to 2D/3D Registration,http://arxiv.org/abs/2003.10987v1,2020,cs.CV,0,0,1,27,11,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,0,https://www.semanticscholar.org/paper/0124c3ebb067c3e751afca802d8c05619fda3021,10.1007/978-3-030-59716-0_32,Springer Science and Business Media LLC,0,7
0124fc6d424d685f90e63cc5e485baa9101cc2d6,Automatic Document Image Binarization using Bayesian Optimization,,2017,cs.CV,0,0,1,42,20,Proceedings of the 4th International Workshop on Historical Document Imaging and Processing,0,https://www.semanticscholar.org/paper/0124fc6d424d685f90e63cc5e485baa9101cc2d6,10.1145/3151509.3151520,Association for Computing Machinery (ACM),0,3
01253bae1066b96601ca3748be7411c9f3eae3ea,A hybrid solution to parallel calculation of augmented join trees of scalar fields in any dimension,,2018,cs.CV,0,0,0,14,6,Computer-aided Design and Applications,1,https://www.semanticscholar.org/paper/01253bae1066b96601ca3748be7411c9f3eae3ea,10.1080/16864360.2017.1419648,Informa UK Limited,0,3
0125533680683c6fe9df7f1b5c5dc378a984a97c,Deep Learning Approach to Point Cloud Scene Understanding for Automated Scan to 3D Reconstruction,,2019,cs.CV,0,0,0,15,44,Journal of Computing in Civil Engineering,1,https://www.semanticscholar.org/paper/0125533680683c6fe9df7f1b5c5dc378a984a97c,10.1061/(ASCE)CP.1943-5487.0000842,American Society of Civil Engineers (ASCE),0,3
012569018774b16fed5da9e813bd2fdebc2a0511,A Strain Energy Filter for 3D Vessel Enhancement,,2010,cs.CV,0,0,1,51,1,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,1,https://www.semanticscholar.org/paper/012569018774b16fed5da9e813bd2fdebc2a0511,10.1007/978-3-642-15711-0_46,Springer Science and Business Media LLC,0,6
01256c9541dc65c8f715b0ef71a101d29edf52cf,Subjective Logic: A Formalism for Reasoning Under Uncertainty,,2016,cs.CV,0,0,0,0,152,"",1,https://www.semanticscholar.org/paper/01256c9541dc65c8f715b0ef71a101d29edf52cf,NA,,0,1
012570096044b4910847dcb4731c990984ec866c,Fusion of time series representations for plant recognition in phenology studies,,2016,cs.CV,0,0,1,44,25,Pattern Recognit. Lett.,1,https://www.semanticscholar.org/paper/012570096044b4910847dcb4731c990984ec866c,10.1016/j.patrec.2016.03.005,Elsevier BV,0,5
01257192289d8d49f6b2f85059b06a0821b99704,Statistical Learning of Rational Wavelet Transform for Natural Images,http://arxiv.org/abs/1705.00821v1,2017,cs.CV,0,1,1,25,1,"2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",0,https://www.semanticscholar.org/paper/01257192289d8d49f6b2f85059b06a0821b99704,10.1109/ICASSP.2018.8462583,Institute of Electrical and Electronics Engineers (IEEE),0,2
0125c8b56c7a0a859abda0616700a25f15bd7356,The causes and risk of stroke in patients with asymptomatic internal-carotid-artery stenosis. North American Symptomatic Carotid Endarterectomy Trial Collaborators.,,2000,cs.CV,0,0,1,36,838,The New England journal of medicine,1,https://www.semanticscholar.org/paper/0125c8b56c7a0a859abda0616700a25f15bd7356,10.1056/NEJM200006083422302,Massachusetts Medical Society,0,7
012606c0df7a84302bdaa399c1cf60215b524a6b,Spatial orientation and wayfinding in the designed environment: A conceptual analysis and some suggestions for postoccupancy evaluation.,,1986,cs.CV,0,0,0,39,188,Journal of Architectural and Planning Research,1,https://www.semanticscholar.org/paper/012606c0df7a84302bdaa399c1cf60215b524a6b,NA,,0,3
01263f15e0724ed145f7ebd421702c883b0949b9,Pareto Self-Supervised Training for Few-Shot Learning,,2021,cs.CV,0,1,1,51,29,2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),0,https://www.semanticscholar.org/paper/01263f15e0724ed145f7ebd421702c883b0949b9,10.1109/CVPR46437.2021.01345,Institute of Electrical and Electronics Engineers (IEEE),0,5
012644957821074d15f05eac391795e6fdba6638,ON surrogate loss functions and f-divergences,,2005,cs.CV,0,0,0,45,129,Annals of Statistics,1,https://www.semanticscholar.org/paper/012644957821074d15f05eac391795e6fdba6638,10.1214/08-AOS595,Institute of Mathematical Statistics,1,3
0126474b613af89aa156ad917694447b08bbe7f7,Description of texture loss using the dead leaves target: current issues and a new intrinsic approach,,2014,cs.CV,0,0,1,9,19,"",1,https://www.semanticscholar.org/paper/0126474b613af89aa156ad917694447b08bbe7f7,10.1117/12.2039689,SPIE-Intl Soc Optical Eng,0,4
0126692b909f268ad2bd88539edb0d336437d80d,Co-occurrence based texture synthesis,,2020,cs.CV,0,0,1,41,2,Computational Visual Media,0,https://www.semanticscholar.org/paper/0126692b909f268ad2bd88539edb0d336437d80d,10.1007/s41095-021-0243-7,Springer Science and Business Media LLC,0,5
01266d9db4fc729ed08499fc851f6fd246c03b0b,"Animal Scanner: Software for classifying humans, animals, and empty frames in camera trap images",,2019,cs.CV,0,0,1,41,40,Ecology and Evolution,1,https://www.semanticscholar.org/paper/01266d9db4fc729ed08499fc851f6fd246c03b0b,10.1002/ece3.4747,Wiley,0,4
012684228ef97ccf1bb2475adcc0ae8c9644a743,Learning Spatial Attention for Face Super-Resolution,http://arxiv.org/abs/2012.01211v2,2020,cs.CV,0,0,1,68,45,IEEE Transactions on Image Processing,0,https://www.semanticscholar.org/paper/012684228ef97ccf1bb2475adcc0ae8c9644a743,10.1109/TIP.2020.3043093,Institute of Electrical and Electronics Engineers (IEEE),0,4
0126a78612c09bc4fa95fc595743d7efa0b174eb,Age-Related Normative Changes in Phasic Orthostatic Blood Pressure in a Large Population Study: Findings From The Irish Longitudinal Study on Ageing (TILDA),,2014,cs.CV,0,0,1,44,165,Circulation,1,https://www.semanticscholar.org/paper/0126a78612c09bc4fa95fc595743d7efa0b174eb,10.1161/CIRCULATIONAHA.114.009831,Ovid Technologies (Wolters Kluwer Health),0,8
0126ce5e6dd8869f1d4923d50a9feb300c1cf54e,Early Seizure Detection with an Energy-Efficient Convolutional Neural Network on an Implantable Microcontroller,,2018,cs.CV,0,1,1,30,30,2018 International Joint Conference on Neural Networks (IJCNN),1,https://www.semanticscholar.org/paper/0126ce5e6dd8869f1d4923d50a9feb300c1cf54e,10.1109/IJCNN.2018.8489493,Institute of Electrical and Electronics Engineers (IEEE),0,9
0126d5f8c5ac36ec310fba98bd8a8d363aaa974f,Sign Language to Text Conversion in Real Time using Transfer Learning,http://arxiv.org/abs/2211.14446v2,2022,cs.CV,0,1,1,18,0,2022 IEEE 3rd Global Conference for Advancement in Technology (GCAT),0,https://www.semanticscholar.org/paper/0126d5f8c5ac36ec310fba98bd8a8d363aaa974f,10.1109/GCAT55367.2022.9971953,Institute of Electrical and Electronics Engineers (IEEE),0,4
0126ff467e0de65595fc23c2dcf2332f54ae072e,Flood estimation using radar and raingauge data,,2000,cs.CV,0,0,0,25,186,Journal of Hydrology,1,https://www.semanticscholar.org/paper/0126ff467e0de65595fc23c2dcf2332f54ae072e,10.1016/S0022-1694(00)00350-4,Elsevier BV,0,4
012720b3bcd89c920c1de15df4908b062850d693,Input Switched Affine Networks: An RNN Architecture Designed for Interpretability,,2016,cs.CV,0,1,1,44,35,"",1,https://www.semanticscholar.org/paper/012720b3bcd89c920c1de15df4908b062850d693,NA,,0,5
0127678e8d13d31c7555e0d7060c0673f4900718,Invariant character recognition with Zernike and orthogonal Fourier-Mellin moments,,2002,cs.CV,0,0,1,16,242,Pattern Recognit.,1,https://www.semanticscholar.org/paper/0127678e8d13d31c7555e0d7060c0673f4900718,10.1016/S0031-3203(00)00179-5,Elsevier BV,1,2
0127a2f5e0aed7cd283727c5437715020f1e52e5,Robust H∞ filtering with error variance constraints for discrete time-varying systems with uncertainty,,2003,cs.CV,0,0,1,31,106,Autom.,1,https://www.semanticscholar.org/paper/0127a2f5e0aed7cd283727c5437715020f1e52e5,10.1016/S0005-1098(03)00117-1,Elsevier BV,0,2
0127be1ca43955a040675ab7522fc518fe5fb881,Method for navigation and control of a magnetically guided capsule endoscope in the human stomach,,2012,cs.CV,1,1,0,22,105,2012 4th IEEE RAS & EMBS International Conference on Biomedical Robotics and Biomechatronics (BioRob),1,https://www.semanticscholar.org/paper/0127be1ca43955a040675ab7522fc518fe5fb881,10.1109/BIOROB.2012.6290795,Institute of Electrical and Electronics Engineers (IEEE),0,7
0127f928d55624fc0fb72334ee1274149d75c14f,Competitive Analysis System for Theatrical Movie Releases Based on Movie Trailer Deep Video Representation,,2018,cs.CV,0,0,1,21,8,ArXiv,0,https://www.semanticscholar.org/paper/0127f928d55624fc0fb72334ee1274149d75c14f,NA,,0,8
0128272af5d7dc50634109e4e96ee30b21ce581d,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences, Vol. XXXVIII-4/C7 CLASSIFICATION OF HIGH RESOLUTION OPTICAL AND SAR FUSION IMAGE USING FUZZY KNOWLEDGE AND OBJECT-ORIENTED PARADIGM",,2010,cs.CV,0,0,0,19,1052,"",1,https://www.semanticscholar.org/paper/0128272af5d7dc50634109e4e96ee30b21ce581d,NA,,0,3
01285f2d2e2ec274470fd49d09191f60d4edb878,Similarity Constrained Latent Support Vector Machine: An Application to Weakly Supervised Action Classification,,2012,cs.CV,0,1,1,31,58,"",1,https://www.semanticscholar.org/paper/01285f2d2e2ec274470fd49d09191f60d4edb878,10.1007/978-3-642-33786-4_5,Springer Science and Business Media LLC,0,5
01286f45612fcc198edcefcfb5d8ae9ce3a03d1f,Hierarchical image annotation using semantic hierarchies,,2012,cs.CV,0,1,1,14,34,Proceedings of the 21st ACM international conference on Information and knowledge management,1,https://www.semanticscholar.org/paper/01286f45612fcc198edcefcfb5d8ae9ce3a03d1f,10.1145/2396761.2398659,Association for Computing Machinery (ACM),1,2
0128758c8b8610dbfeba123b4094928ef9ed7815,"MaxSAT, Hard and Soft Constraints",,2021,cs.CV,1,0,0,60,215,"",1,https://www.semanticscholar.org/paper/0128758c8b8610dbfeba123b4094928ef9ed7815,10.3233/978-1-58603-929-5-613,IOS Press,0,2
012876a5f45da258675add1614ad7608a210141a,What are the Visual Features Underlying Human Versus Machine Vision?,http://arxiv.org/abs/1701.02704v2,2017,cs.CV,0,1,1,42,28,2017 IEEE International Conference on Computer Vision Workshops (ICCVW),0,https://www.semanticscholar.org/paper/012876a5f45da258675add1614ad7608a210141a,10.1109/ICCVW.2017.331,Institute of Electrical and Electronics Engineers (IEEE),0,5
0128824d829f94730db954f5959ce00d03f00b64,Learning deep movement primitives using convolutional neural networks,,2017,cs.CV,0,1,1,19,42,2017 IEEE-RAS 17th International Conference on Humanoid Robotics (Humanoids),1,https://www.semanticscholar.org/paper/0128824d829f94730db954f5959ce00d03f00b64,10.1109/HUMANOIDS.2017.8246874,Institute of Electrical and Electronics Engineers (IEEE),0,3
0128b1e6e77e1065d4f9f9ae31b2915e3b3a3ea5,Robust Real-Time Extreme Head Pose Estimation,,2014,cs.CV,0,1,1,14,31,2014 22nd International Conference on Pattern Recognition,1,https://www.semanticscholar.org/paper/0128b1e6e77e1065d4f9f9ae31b2915e3b3a3ea5,10.1109/ICPR.2014.393,Institute of Electrical and Electronics Engineers (IEEE),0,4
0128dc3e69df6bb8388b64dfc212ed04403b619e,Automatic color correction for 3D reconstruction of underwater scenes,,2017,cs.CV,1,1,1,18,13,2017 IEEE International Conference on Robotics and Automation (ICRA),1,https://www.semanticscholar.org/paper/0128dc3e69df6bb8388b64dfc212ed04403b619e,10.1109/ICRA.2017.7989601,Institute of Electrical and Electronics Engineers (IEEE),0,3
01291a6176eeed0246c59d80a654a14a33be822e,Robust Monocular Visual-Inertial Depth Completion for Embedded Systems,,2021,cs.CV,0,1,1,41,12,2021 IEEE International Conference on Robotics and Automation (ICRA),1,https://www.semanticscholar.org/paper/01291a6176eeed0246c59d80a654a14a33be822e,10.1109/ICRA48506.2021.9561174,Institute of Electrical and Electronics Engineers (IEEE),0,3
01293b985b17154fbb178cd1f944ce3cc4fc9266,Scale Invariant Feature Transform-Scholarpedia,,2015,cs.CV,0,0,0,61,17,"",1,https://www.semanticscholar.org/paper/01293b985b17154fbb178cd1f944ce3cc4fc9266,NA,,0,1
01293ff1653ab12277cb2e85eecb72bc2840b0ae,Self-Supervised Adaptation for Video Super-Resolution,http://arxiv.org/abs/2103.10081v1,2021,cs.CV,0,0,1,38,1,ArXiv,0,https://www.semanticscholar.org/paper/01293ff1653ab12277cb2e85eecb72bc2840b0ae,NA,,0,2
012941214778e00158d9d0cccd4dc776c2d0acd2,Automated Extraction of Lymph Nodes from 3-D Abdominal CT Images Using 3-D Minimum Directional Difference Filter,,2007,cs.CV,0,0,1,9,50,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,1,https://www.semanticscholar.org/paper/012941214778e00158d9d0cccd4dc776c2d0acd2,10.1007/978-3-540-75759-7_41,Springer Science and Business Media LLC,1,7
0129634619ab19b8799ecdedd5ecb67a4f2bed89,RANSAC with 2D Geometric Cliques for Image Retrieval and Place Recognition,,2015,cs.CV,0,0,0,24,11,"",1,https://www.semanticscholar.org/paper/0129634619ab19b8799ecdedd5ecb67a4f2bed89,NA,,0,2
01297b19ec00f5487a522a573ff6e0a9aeac4f05,Database,,1985,cs.CV,0,0,0,1,1626,Journal of Learning Disabilities,1,https://www.semanticscholar.org/paper/01297b19ec00f5487a522a573ff6e0a9aeac4f05,10.1177/002221948501800715,SAGE Publications,0,1
01298a967178e242a9616e8e0c8d7cad3275b61f,"Strategic aspects of cyberattack, attribution, and blame",,2017,cs.CV,0,0,1,52,37,Proceedings of the National Academy of Sciences,1,https://www.semanticscholar.org/paper/01298a967178e242a9616e8e0c8d7cad3275b61f,10.1073/pnas.1700442114,Proceedings of the National Academy of Sciences,0,4
01299b1034470cad47070de5f92a384c75729bc8,Can Deep Learning Relax Endomicroscopy Hardware Miniaturization Requirements?,http://arxiv.org/abs/1806.08338v1,2018,cs.CV,0,0,1,19,3,ArXiv,0,https://www.semanticscholar.org/paper/01299b1034470cad47070de5f92a384c75729bc8,10.1007/978-3-030-00928-1_7,Springer Science and Business Media LLC,0,3
0129ab6ddd3dbe4cf368b72ce073bef914d30b21,Intelligent state of health estimation for lithium-ion battery pack based on big data analysis,,2020,cs.CV,0,0,0,47,41,Journal of energy storage,1,https://www.semanticscholar.org/paper/0129ab6ddd3dbe4cf368b72ce073bef914d30b21,10.1016/J.EST.2020.101836,Elsevier BV,0,5
0129beeb305ed4e504f9317d314008b3a6d73615,Designing a video monitoring system for AAL applications: the SPHERE case study,,2016,cs.CV,0,0,0,29,13,"",1,https://www.semanticscholar.org/paper/0129beeb305ed4e504f9317d314008b3a6d73615,10.1049/IC.2016.0061,Institution of Engineering and Technology (IET),0,9
0129ce09fc556279cf3aa5bcce023b513b61e0fe,"Simultaneous underwater visibility assessment, enhancement and improved stereo",,2014,cs.CV,0,1,1,40,62,2014 IEEE International Conference on Robotics and Automation (ICRA),1,https://www.semanticscholar.org/paper/0129ce09fc556279cf3aa5bcce023b513b61e0fe,10.1109/ICRA.2014.6907416,Institute of Electrical and Electronics Engineers (IEEE),0,3
0129df830c21b6b256d625bc2a06942a6f55e1c7,Feature extraction using multimodal convolutional neural networks for visual speech recognition,,2017,cs.CV,0,1,1,23,44,"2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",1,https://www.semanticscholar.org/paper/0129df830c21b6b256d625bc2a06942a6f55e1c7,10.1109/ICASSP.2017.7952701,Institute of Electrical and Electronics Engineers (IEEE),0,2
012a2dbfaec281ff68722cab943e4b3721ad13ea,"A survey on computational displays: Pushing the boundaries of optics, computation, and perception",,2013,cs.CV,1,0,1,357,123,Comput. Graph.,1,https://www.semanticscholar.org/paper/012a2dbfaec281ff68722cab943e4b3721ad13ea,10.1016/j.cag.2013.10.003,Elsevier BV,0,4
012a3260a52d315d39977358544bfb46da62bacd,Overview of Multimedia File Formats & Survey of Multimedia Based Data Mining,,2018,cs.CV,1,0,0,2,2,EngRN: Electronic,1,https://www.semanticscholar.org/paper/012a3260a52d315d39977358544bfb46da62bacd,NA,,0,2
012a4e1e4d6e40946e28baf721b4a8763f83353f,DLEA: A dynamic learning evolution algorithm for many-objective optimization,,2021,cs.CV,0,0,1,51,19,Inf. Sci.,1,https://www.semanticscholar.org/paper/012a4e1e4d6e40946e28baf721b4a8763f83353f,10.1016/J.INS.2021.05.064,Elsevier BV,0,5
012a5edcd1da806bb17d7557724122ad8f141000,Actinobacterial strains recognition by Machine learning methods,,2019,cs.CV,0,0,1,52,9,Multimedia Tools and Applications,1,https://www.semanticscholar.org/paper/012a5edcd1da806bb17d7557724122ad8f141000,10.1007/s11042-019-7379-9,Springer Science and Business Media LLC,0,3
012a69efefbea1802d51eae2c2a3d782cad09981,International journal of machine learning and cybernetics,,2010,cs.CV,0,0,1,0,57,International Journal of Machine Learning and Cybernetics,1,https://www.semanticscholar.org/paper/012a69efefbea1802d51eae2c2a3d782cad09981,10.1007/s13042-010-0010-z,Springer Science and Business Media LLC,0,1
012ace850dfe366ceda69e560863fbefec2bc755,Deep network-based image coding for simultaneous compression and retrieval,,2017,cs.CV,0,1,1,16,10,2017 IEEE International Conference on Image Processing (ICIP),1,https://www.semanticscholar.org/paper/012ace850dfe366ceda69e560863fbefec2bc755,10.1109/ICIP.2017.8296312,Institute of Electrical and Electronics Engineers (IEEE),0,3
012ad4d0e65ec8127c766e2182a7fe6916a75071,Overview of the MPEG CDVS Standard,,2015,cs.CV,1,1,1,119,101,2015 Data Compression Conference,1,https://www.semanticscholar.org/paper/012ad4d0e65ec8127c766e2182a7fe6916a75071,10.1109/DCC.2015.72,Institute of Electrical and Electronics Engineers (IEEE),1,8
012aeb8c400e9c276262b097bab1381b8e2535ad,Brain-Controlled Robotic Arm System Based on Multi-Directional CNN-BiLSTM Network Using EEG Signals,,2020,cs.CV,0,0,1,68,91,IEEE Transactions on Neural Systems and Rehabilitation Engineering,1,https://www.semanticscholar.org/paper/012aeb8c400e9c276262b097bab1381b8e2535ad,10.1109/TNSRE.2020.2981659,Institute of Electrical and Electronics Engineers (IEEE),0,4
012b63a8d0b771c80922f3ef6b22d8bf2dfac4d3,"Medical diagnosis as pattern recognition in a framework of information compression by multiple alignment, unification and search",,2006,cs.CV,0,0,1,42,70,ArXiv,1,https://www.semanticscholar.org/paper/012b63a8d0b771c80922f3ef6b22d8bf2dfac4d3,10.1016/j.dss.2005.02.005,Elsevier BV,1,1
012bdc01b6065abae1b0932cfbf5229adbe8eebb,Discovery and Validation of a Prostate Cancer Genomic Classifier that Predicts Early Metastasis Following Radical Prostatectomy,,2013,cs.CV,0,0,1,84,516,PLoS ONE,1,https://www.semanticscholar.org/paper/012bdc01b6065abae1b0932cfbf5229adbe8eebb,10.1371/journal.pone.0066855,Public Library of Science (PLoS),0,19
012bea54424e137ab6cf91404081047e8ce29e86,An Old Neuron Learns New Tricks: Redefining Motion Processing in the Primate Retina,,2018,cs.CV,0,0,1,10,5,Neuron,1,https://www.semanticscholar.org/paper/012bea54424e137ab6cf91404081047e8ce29e86,10.1016/j.neuron.2018.03.007,Elsevier BV,0,2
012c337ae868cc2fa3ebeb6232a7389705a5af42,OBJECT-BASED IMAGE RETRIEVAL USING POINT FEATURE MAPS,,1999,cs.CV,0,0,0,27,10,"",1,https://www.semanticscholar.org/paper/012c337ae868cc2fa3ebeb6232a7389705a5af42,NA,,0,1
012c5d5a413382a1d7cd2f0268f89954aa3760a9,A two-phase genetic algorithm for image registration,http://arxiv.org/abs/1711.06765v1,2017,cs.CV,0,1,1,4,3,Proceedings of the Genetic and Evolutionary Computation Conference Companion,0,https://www.semanticscholar.org/paper/012c5d5a413382a1d7cd2f0268f89954aa3760a9,10.1145/3067695.3076017,Association for Computing Machinery (ACM),0,3
012c73bdd09886ff7eabf407811aa9bc09ad1070,Language Detection For Short Text Messages In Social Media,,2016,cs.CV,1,0,1,39,15,ArXiv,1,https://www.semanticscholar.org/paper/012c73bdd09886ff7eabf407811aa9bc09ad1070,NA,,0,3
012c8c21fa3513d37b1126f9dd569c65122909bf,A Deep Convolutional Neural Network for Wafer Defect Identification on an Imbalanced Dataset in Semiconductor Manufacturing Processes,,2020,cs.CV,0,0,0,29,37,IEEE Transactions on Semiconductor Manufacturing,1,https://www.semanticscholar.org/paper/012c8c21fa3513d37b1126f9dd569c65122909bf,10.1109/tsm.2020.2994357,Institute of Electrical and Electronics Engineers (IEEE),0,3
012c91b398b72e9568f608808a23e32692249ff7,Anarchic Urban Expansion Detection and Monitoring with Integration of Expert Knowledge,,2019,cs.CV,0,1,1,8,1,"ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",1,https://www.semanticscholar.org/paper/012c91b398b72e9568f608808a23e32692249ff7,10.1109/ICASSP.2019.8683526,Institute of Electrical and Electronics Engineers (IEEE),0,5
012c9b12d74285bb49014597e97e87a01f6da6e6,U-Net Conditional GANs for Photo-Realistic and Identity-Preserving Facial Expression Synthesis,,2019,cs.CV,0,0,0,72,12,"ACM Transactions on Multimedia Computing, Communications, and Applications (TOMM)",1,https://www.semanticscholar.org/paper/012c9b12d74285bb49014597e97e87a01f6da6e6,10.1145/3355397,Association for Computing Machinery (ACM),0,3
012cb3321b1c2def048d27c7d2975909810bc76d,Combining Data from the Christmas Bird Count and the Breeding Bird Survey to Determine the Continental Status and Trends of North America Birds,,2007,cs.CV,1,0,0,44,71,"",1,https://www.semanticscholar.org/paper/012cb3321b1c2def048d27c7d2975909810bc76d,NA,,0,2
012cc6ebe4fd5210a043a36dc04b65b5e786594d,Introduction to the Modeling and Analysis of Complex Systems,,2015,cs.CV,0,0,0,80,180,"",1,https://www.semanticscholar.org/paper/012cc6ebe4fd5210a043a36dc04b65b5e786594d,NA,,0,1
012ce51dc58d87320681a2ed17975e54d0969624,CASSANDRA: audio-video sensor fusion for aggression detection,,2007,cs.CV,0,1,1,13,107,2007 IEEE Conference on Advanced Video and Signal Based Surveillance,1,https://www.semanticscholar.org/paper/012ce51dc58d87320681a2ed17975e54d0969624,10.1109/AVSS.2007.4425310,Institute of Electrical and Electronics Engineers (IEEE),1,4
012d2a8c66c61d3443d27aa5ebb09963ece40df6,Multiobjective Immune Algorithm with Nondominated Neighbor-Based Selection,,2008,cs.CV,0,0,1,68,415,Evolutionary Computation,1,https://www.semanticscholar.org/paper/012d2a8c66c61d3443d27aa5ebb09963ece40df6,10.1162/evco.2008.16.2.225,MIT Press,0,4
012d31250d5ffed63874f21e67279c7e18da4715,A Bayesian Interpretation of the Particle Swarm Optimization and Its Kernel Extension,,2012,cs.CV,0,0,1,33,12,PLoS ONE,1,https://www.semanticscholar.org/paper/012d31250d5ffed63874f21e67279c7e18da4715,10.1371/journal.pone.0048710,Public Library of Science (PLoS),0,1
012dcec669d019edad47cc083a4a4197cece211f,Multi-Valued Motion Fields Estimation for Transparent Sequences with a Variational Approach,,2006,cs.CV,0,0,0,46,5,"",1,https://www.semanticscholar.org/paper/012dcec669d019edad47cc083a4a4197cece211f,NA,,0,4
012de59f0faf57a5827678d8fd0e467febf603d9,Efficient Per-Example Gradient Computations in Convolutional Neural Networks,http://arxiv.org/abs/1912.06015v1,2019,cs.CV,0,0,1,10,11,ArXiv,0,https://www.semanticscholar.org/paper/012de59f0faf57a5827678d8fd0e467febf603d9,NA,,0,3
